Group;Participant;CollabEnvironememnt;trialNb;training;MoveMode;Task;Wall;CardToTag;nbMove;nbMoveWall;distTotal;nbRotate;rotateTotal;trialTime;moveTime
g01;p01;C;0;1;drag;move;L;12;246;0;3.95692;0;83.54561;11.23956;2.721043
