Group;Participant;CollabEnvironememnt;trialNb;training;MoveMode;Task;Wall;CardToTag;nbMove;nbMoveWall;nbDragWallFloor;distTotal;nbRotate;rotateTotal;trialTime;moveTime
g02;p01;C;5;1;TP;search;R;51;0;0;0;3.418752;0;0;5.885952;0.5220413
g02;p01;C;6;0;TP;move;B;34;1;1;0;3.931247;0;0;5.550339;0.5108376
