Group;Participant;CollabEnvironememnt;trialNb;training;MoveMode;Task;Wall;CardToTag;nbMove;nbMoveWall;distTotal;nbRotate;rotateTotal;trialTime;moveTime
g01;p01;C;0;1;drag;move;L;12;109;1;8.071316;1;2.083099;17.86839;2.087839
